#OTU ID	C1	C10	C11	C12	C13	C14	C15	C2	C3	C4	C5	C6	C7	C8	C9	I1	I10	I11	I12	I13	I14	I2	I3	I4	I5	I6	I7	I8	I9
d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Parolsenella	0.0047397563676633446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008386052670295718	0.0	0.0	0.008999532491818606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007132667617689016	0.0	0.0	0.0
d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus	0.00070874861572536	0.0	0.0	0.008963093145869946	0.0003663898387884709	0.0	0.0	0.0	0.0	0.00020920502092050208	0.0	0.0	0.0	0.0	0.0	0.0008765778401122019	0.0	0.0	0.0	0.0	0.0	0.0	0.0013246286309016937	0.00014238929232521716	0.000356654580039232	0.0	0.012032398520529987	0.0	0.0
d__Bacteria;p__Bacillota;c__Bacilli;o__Acholeplasmatales;f__Acholeplasmataceae;g__Anaeroplasma	0.0	0.0	0.0	0.0	0.002361178961081257	0.0	0.0	0.0	0.0	0.0	0.0	0.0001019835806435164	0.00789564023343632	0.0014929305348204093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0037265812445760375	0.0004257734885041158	0.0	0.0	0.0	0.0	0.00014287074959519954	0.0
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00014580447619741925	0.0	0.0	0.0	0.0	0.0019320277509440591	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006929163350344117	0.007476902562148776	0.0
d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanosphaera	0.006600221483942414	0.0	0.003947905794799655	0.0	0.0	0.00547454337331409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028673522747080356	0.0	0.0	0.007214390811144335	0.0	0.0	0.0	0.0016668254119439946	0.0
d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Faecalimonas	0.0036766334440753046	0.0	0.003902527567273222	0.0	0.0019540791402051783	0.0032847260239884535	0.005041190212713636	0.0	0.0	0.010529986052998605	0.002690288713910761	0.0	0.0	0.002019847194168789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004951758640053091	0.005393130854385467	0.0	0.0	0.005165035171429977	0.0	0.0	0.002221673660824488
d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0022132054592401327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00020446761744108777	0.012257906349595489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcaceae;g__Paraclostridium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010181311018131101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillibacter	0.0	0.0	0.0	0.0	0.002157629050643218	0.0	0.0	0.0	0.0002916089523948385	0.0	0.0	0.0	0.0	0.0001756388864494599	0.0	0.0	0.0	0.0020957930787711496	0.0	0.0	0.0	0.0013783245699116851	0.004068502223483773	0.0	0.0	0.00452555462639579	0.0	0.009905705305267168	0.0
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella	0.0	0.007460300543536183	0.0	0.0	0.0	0.0	0.003073896471166851	0.0	0.0018954581905664505	0.0	0.0	0.0	0.0	0.0	0.0005214011470825236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017322908375860292	0.0051433469854271835	0.0
d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Acutalibacter	0.006821705426356589	0.0	0.0	0.0	0.004640937957987298	0.001144677250783855	0.0012910365178900774	0.0	0.0	0.0013249651324965133	0.007349081364829396	0.002090663403192086	0.0	0.002415034688680074	0.0	0.0015194015895278168	0.0	0.003833767827020396	0.001062351883631609	0.00026784518548279097	0.0008715356458079135	0.004083924651590179	0.0046362002081559274	0.0074042432009112915	0.0	0.0	0.0	0.0027145442423087912	0.0
d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__Family_XIII_AD3011_group	0.0065116279069767444	0.010710860066076947	0.005763034895856968	0.001054481546572935	0.0018726591760299626	0.004827551883740606	0.0	0.0016657123522981626	0.004447036524021288	0.0	0.009776902887139107	0.0	0.003138639595900152	0.0	0.002844006256813765	0.0012272089761570827	0.0	0.006082911618872361	0.004249407534526436	0.006562207044328378	0.00322468188948928	0.003624483128286283	0.0064812186583404294	0.0017086715079026058	0.0	0.011412268188302425	0.0	0.0051433469854271835	0.0
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Oxalobacter	0.0019490586932447396	0.0012789086646062028	0.0034033670644824615	0.000351493848857645	0.0	0.00651968347185587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016343875132793985	0.0	0.0	0.005819592628516004	0.0	0.0	0.0	0.0019184416351025629	0.0	0.003524145156681589	0.0
d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Leuconostoc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010410702201863516	0.0	0.0024407252440725243	0.0	0.0	0.0	0.0	0.0	0.0002337540906965872	0.005406040662827594	0.0	0.0	0.0	0.0002614606937423741	0.0	0.0	0.0	0.0	0.0	0.00594597125333583	0.0	0.0
d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Paludicola	0.0	0.0005328786102525844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008202099737532808	0.0	0.0	0.0005708263809607447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015314717443463167	0.0001892326615573848	0.0	0.0	0.0	0.0	0.005190970568625584	0.0
d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__Mogibacterium	0.000132890365448505	0.006607694767132047	0.0007260516404229251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013123359580052493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Coprobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005619582817411182	0.0
d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Selenomonadaceae;g__Mitsuokella	0.0	0.004422892465096451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003951874945112848	0.0	0.008122954651706404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus	0.0	0.0	0.00013613468257929844	0.0009958992384299942	0.001017749552190197	0.0	0.01832042296815443	0.0005205351100931758	0.0	0.0	0.0009186351706036745	0.0	0.0008337011426609779	0.0	0.00037920083424183534	0.0066035530621785885	0.006933834763191914	0.0	0.0	0.0	0.0	0.001327275511766808	0.0	0.0	0.002318254770255008	0.0	0.0	0.0008572244975711972	0.005986176252777092
d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Kurthia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005290509855330305	0.0	0.0
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella	0.0	0.0	0.0	0.0	0.002768278781957336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006360340010699637	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella	0.0	0.0	0.0	0.0001757469244288225	0.004396678065461651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007356186552890981	0.0004390972161236498	0.0011850026070057355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005902897338777117	0.0	0.0	0.0
d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Howardella	0.0	0.0	0.0	0.0	0.0	0.001094908674662818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004645210219462483	0.0001168770453482936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00019049433279359938	0.0
d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcaceae;g__Incertae_Sedis	0.0	0.0007993179153788767	0.0	0.0	8.141996417521577e-05	0.0006967600656945205	0.00012295585884667404	0.0	0.0009477290952832252	0.0038354253835425384	0.0	0.0	0.0	0.0	0.00023700052140114707	0.0004675081813931744	0.0	0.0	0.00040859687831984963	8.928172849426365e-05	0.009063970716402301	0.0004083924651590178	0.0	0.0	0.00029721215003269334	0.0011805794677554233	9.36373425722178e-05	0.00019049433279359938	0.0
d__Bacteria;p__Thermodesulfobacteriota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila	0.0	0.0024512416071618883	0.0	0.0	0.0	0.004130791818046086	0.00012295585884667404	0.0	0.0	0.0	0.0	0.0	9.808248737187975e-05	0.0	0.004550410010902024	0.0	0.0	0.0	0.0	0.0001785634569885273	0.0	0.0	9.46163307786924e-05	0.0	0.0	0.0	0.0004213680415749801	0.0	0.0
d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Fournierella	0.0037652270210409744	0.0	0.0009075645505286563	0.005506736965436438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003745493702888712	0.0	0.0
d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__GCA-900066575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004538269338636479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004937052579609973
d__Bacteria;p__Cyanobacteriota;c__Vampirivibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__Incertae_Sedis	0.00026578073089701	0.00010657572205051689	0.0	0.0007615700058582308	0.001750529229767139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004492317116749196	0.0	9.49261948834781e-05	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_NK4B4_group	0.0	0.0	0.0	0.0	0.0	0.0042800975464091975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Incertae_Sedis	0.00053156146179402	0.0	0.0015882379634251486	0.0	0.00012212994626282364	0.0	0.0	0.00010410702201863516	0.0	0.0	0.00032808398950131233	0.0	0.000784659898975038	0.0010538333186967594	0.00407640896809973	0.0002337540906965872	0.002703020331413797	0.0003578183305219036	0.001062351883631609	0.0026338109905807774	0.0	0.0	0.0	0.005885424082775642	0.0	9.838162231295194e-05	0.0031836696474554053	0.00019049433279359938	0.0
d__Bacteria;p__Bacillota;c__Bacilli;o__Izemoplasmatales;f__Incertae_Sedis;g__Incertae_Sedis	0.0	0.0010657572205051689	0.0	0.0	0.003378928513271454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005884949242312785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002450354790954107	0.0	0.0006644833641843466	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Butyricimonas	0.0	0.0021315144410103378	0.0	0.00210896309314587	0.005740107474352711	0.0009456029462997064	0.0003073896471166851	0.0	0.002332871619158708	0.0	0.00032808398950131233	0.0005099179032175819	0.0008827423863469177	0.0015807499780451392	0.0010428022941650471	0.0	0.0	0.003527066400858764	0.0	0.0	0.0	0.0	0.001655785788627117	0.0009017988513930419	0.0	0.0009346254119730435	0.0001404560138583267	9.524716639679969e-05	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella	0.0	0.0037301502717680913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002275205005451012	0.0	0.0	0.0	0.0	0.0033927056827820186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__dgA-11_gut_group	0.0	0.0	0.0008621863230022235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00452755905511811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;__;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004032258064516129	0.0	0.0007156366610438072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__UCG-009	0.0030564784053156145	0.0003730150271768091	0.0009529427780550891	0.0	0.0	0.002040511620962524	0.0	0.0	0.0	0.0	0.0	0.0	9.808248737187975e-05	0.0	0.00023700052140114707	0.0	0.0	0.0	0.0006537550053117594	0.0	0.0	0.000663637755883404	0.0	0.0	0.0	0.0004919081115647597	0.0	0.0	0.0
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella	0.0	0.0	0.0	0.0	0.0002849698746132552	0.0	0.0007377351530800443	0.0030191036385404197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003373715687777948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002190684827126393	0.0
d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Schaalia	8.859357696567e-05	0.0019716508579345625	0.00018151291010573128	0.0	0.0	0.0	0.0	0.0	0.0	0.0005578800557880056	0.0	0.002345622354800877	0.0	0.0008342847106349346	0.0	0.0	0.004230814431778117	0.0	0.0008171937566396993	0.0026338109905807774	0.005752135262332229	0.0008167849303180356	0.0	0.0	0.0015455031801700054	0.00014757243346942792	0.000936373425722178	0.0	0.0036410762774623548
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotellaceae_Ga6A1_group	0.0	0.0	0.0	0.0	0.0026461488356945124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcaceae;__	0.0011074197120708748	0.0007460300543536182	0.00013613468257929844	0.00046865846514352667	0.001424849373066276	0.0	0.002028771670970122	0.0002602675550465879	0.0008019246190858059	0.0020223152022315204	0.0	0.0	0.000392329949487519	0.0010099235970843945	0.0031284068824951414	0.0	0.0	0.0	0.0	0.001785634569885273	0.007495206553948057	0.0004083924651590178	0.0	0.0	0.00011888486001307734	0.0008362437896600915	0.0007959174118638513	0.0	0.0
d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_UCG-010	8.859357696567e-05	0.000479590749227326	0.0002722693651585969	0.0	0.0011398794984530207	0.0	0.0009836468707733923	0.0	0.0	0.0	0.00026246719160104987	0.0006628932741828566	0.0	0.0006586458241854747	0.000568801251362753	0.0	0.0	0.0	0.0016343875132793985	0.0004910495067184501	0.0	0.0	0.0019396347809631943	0.0	0.0	0.0	0.0005618240554333068	0.0029526621583007904	0.0
d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Massiliomicrobiota	0.0	0.0	0.0	0.0	0.0004885197850512946	0.0	0.0	0.0	0.0	0.0009065550906555091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011353959693443088	0.0007119464616260857	0.0	0.0	0.002809120277166534	0.0004286122487855986	0.0
d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__Family_XIII_UCG-001	0.0025692137320044296	0.0018650751358840457	0.0	0.0009958992384299942	0.0006513597134017262	0.0	0.0004918234353866962	0.0	0.0	0.0	0.0	0.0	0.0	0.0009660138754720296	0.001374603024126653	0.0	0.0	0.0016357409395287021	0.0015526681376154287	0.0	0.0	0.0	0.0	0.0	0.002080485050228853	0.0011805794677554233	0.0011236481108666135	0.0	0.0
d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Incertae_Sedis	0.0	0.0030374080784397314	0.0002722693651585969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003937007874015748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.36373425722178e-05	0.0	0.0
d__Bacteria;p__Bacillota;c__Clostridia;o__Clostridiales;f__Clostridiaceae;__	0.0	0.0	0.0	0.00023432923257176333	0.0002035499104380394	9.953715224207435e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0030555882007286404	0.0	0.0	0.0	0.0	0.0	0.0	0.0025630072618539087	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Cyanobacteriota;c__Vampirivibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001529753709652746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0025155441644121694	0.0	0.0003443356780953318	0.0	0.0	0.0
d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium	0.0022148394241417496	0.0017052115528082702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_FCS020_group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002213586502041419	0.0	0.0	0.0
d__Bacteria;p__Bacillota;c__Clostridia;o__Peptococcales;f__Peptococcaceae;g__Incertae_Sedis	0.0004872646733111849	0.0037301502717680913	0.0	0.0	0.0013027194268034523	0.0	0.0	0.0	0.0	0.0	0.0003937007874015748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006125886977385267	0.0	0.0008068726565095638	0.0	0.0020168232574155147	0.0	0.0	0.0
d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;__;__	0.0	0.00010657572205051689	0.0	0.000351493848857645	0.0002442598925256473	0.001990743044841487	0.0	0.0	0.0	0.0	0.0007874015748031496	0.0	0.0	8.781944322472996e-05	9.480020856045883e-05	0.0001168770453482936	0.0	0.0002555845218013597	0.0	0.0	0.0	0.0	0.0	9.49261948834781e-05	0.0	0.00014757243346942792	0.0	0.0005238594151823983	0.0
d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Candidatus_Soleaferrea	0.000132890365448505	0.0	0.0014067250533194174	0.0	0.0	0.0015925944358731897	0.0	0.0	0.0	0.0	0.0024278215223097113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013764298258104324	0.0	0.0	0.0	0.0016192018287455947	0.0
d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Family_XI;g__Anaerococcus	0.000132890365448505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001743071291615827	0.0	0.0005203898192828082	0.0	0.0	0.0	0.0016386534950138115	0.0	0.0
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001737974748249246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002697382809652256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcaceae;g__Peptostreptococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014277701290092296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Megasphaera	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00196836042866516	0.0	0.0	0.0	0.0	0.0	0.0	0.0001168770453482936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011888486001307734	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacillota;c__Clostridia;o__Peptococcales;f__Peptococcaceae;g__Peptococcus	0.000575858250276855	0.0	0.0	0.0	0.0	0.0007962972179365948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.781944322472996e-05	0.0002844006256813765	0.0013440860215053765	0.0	0.0013801564177273425	0.0	0.00013392259274139549	0.0	0.0	0.0	0.0	0.0	0.0	0.0002340933564305445	0.0	0.0
d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__Incertae_Sedis;g__Incertae_Sedis	0.000575858250276855	0.0002664393051262922	0.0	0.0	0.0010584595342778048	0.0	0.0	0.0	0.0	0.0	0.0	0.0001529753709652746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.928172849426365e-05	0.0	0.0009188830466077901	0.0	0.00042716787697565144	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae;g__Rothia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013249651324965133	0.0	0.0	0.0	0.0	0.0	0.0005259467040673212	0.0030555882007286404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011236481108666135	0.0	0.0015428289311281164
d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriales_Incertae_Sedis;g__Incertae_Sedis	0.0004872646733111849	0.0005861664712778429	0.0	0.0	0.001017749552190197	0.0	0.0	0.0	0.0	0.0	0.0	0.0009688440161134057	0.00044137119317345886	0.0007903749890225696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Gordonibacter	0.0	0.0	0.0	0.0	0.0	0.000547454337331409	0.0	0.0	0.0018225559524677408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010209811628975446	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Mycobacteriales;f__Corynebacteriaceae;g__Corynebacterium	0.0	0.0012256208035809442	0.0	0.0	0.0	0.0	0.0	0.00041642808807454065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001168770453482936	0.0	0.0005111690436027194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Ruminobacter	0.0	0.0	0.0	0.001347393087287639	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;__	0.00039867109634551497	0.0	0.0	0.0	8.141996417521577e-05	0.0008958343701786692	0.0	0.0011972307532143044	0.0	0.0	0.00026246719160104987	0.0	0.0002452062184296994	0.0006147361025731097	0.0003318007299616059	0.0001753155680224404	0.0018803619696791632	0.0012268057046465265	0.0018795456402713082	0.0	0.0	0.0	0.0	0.0	0.0	0.00019676324462590387	0.0	0.00019049433279359938	0.0
d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus	0.0	0.00021315144410103377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010789073610906774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
